# Decay-constant lookup table. Do not edit by hand.
# metadata: {"app_version": "v2.0.0", "evaluation_mode": "reversal_endpoint", "grid": {"dose_per_kg": [250, 300, 350, 400, 450, 500, 550, 600], "ibw": [40, 55, 70, 85, 100, 115], "prime": [0, 5000, 10000], "time_on_cpb": [30, 60, 90, 120], "time_to_cpb": [5, 15, 25, 35]}, "k_search_bounds": [0.001, 0.03], "lo_hi_meaning": "k recalibrated at time on CPB -/+ 2 SD; a scenario range, not an uncertainty interval", "model": "meesters", "n_sim": 200, "population": "adult", "prime_timing": "lumped_t0", "seed": 20260912}
dose_per_kg,ibw,time_to_cpb,time_on_cpb,prime,mu,lo,hi
250,85,5,60,5000,0.004026123210814261,0.003642037588657149,0.0047753433175500215
250,85,5,60,10000,0.0037392177969793644,0.0034495080176777057,0.0043098432159040245
250,85,5,90,0,0.003906590223386349,0.0036311762798387766,0.004415362932400096
250,85,5,90,5000,0.0036405100052276573,0.003431080670865399,0.004026740554162319
250,85,5,90,10000,0.003462564670057683,0.0032968800068279218,0.0037639980505930863
250,85,5,120,0,0.0036242653496917194,0.0034579823039214185,0.003894450578777546
250,85,5,120,5000,0.003420431122705795,0.0032955422854345517,0.0036219073223954044
250,85,5,120,10000,0.0032909406084708354,0.0031911244734035243,0.0034518092621760132
250,85,15,30,0,0.004942302784438942,0.004180086671189655,0.006284294288545938
250,85,15,30,5000,0.004364386568558615,0.0037950244037326395,0.005280788589121867
250,85,15,30,10000,0.003941079492375502,0.0035337766138187118,0.004501433506565927
250,85,15,60,0,0.004168629828188059,0.0037779030797769333,0.0049373010555028626
250,85,15,60,5000,0.0037884969665102114,0.0035018555541389005,0.004337471918697341
250,85,15,60,10000,0.003520751187011542,0.003309598816076695,0.003909789754772254
250,85,15,90,0,0.0037828135258764404,0.0035576204700806455,0.004177831440077313
250,85,15,90,5000,0.0035009858221970703,0.0033382054030279664,0.0037852251843505085
250,85,15,90,10000,0.0033006153662431727,0.003184153254747939,0.003500868173616784
250,85,15,120,0,0.0035587365712075386,0.003414780483490954,0.0037845810037317115
250,85,15,120,5000,0.003335700990394576,0.0032327254082139246,0.0034970493759539484
250,85,15,120,10000,0.003185905513598052,0.0031104716935060053,0.003303791980869507
250,85,25,30,0,0.0046737298934008045,0.004044032121346244,0.0056863464073607095
250,85,25,30,5000,0.00396622483478669,0.0035828304674668174,0.004549551703493349
250,85,25,30,10000,0.003537974471651687,0.0032995032828963505,0.0038708186547226344
250,85,25,60,0,0.0039922327279081436,0.003680653466381808,0.004576368496354327
250,85,25,60,5000,0.003619173497852714,0.003396544447913455,0.004029307647261813
250,85,25,60,10000,0.003311145639072529,0.003173142965565104,0.003556684472580009
250,85,25,90,0,0.003689894441665149,0.0034999903245082555,0.00400860427972858
250,85,25,90,5000,0.0033948572613109874,0.0032642650509249046,0.00361444827211476
250,85,25,90,10000,0.0031839138148065265,0.0030979265745795835,0.003327926601745167
250,85,25,120,0,0.0035029718652269935,0.003377036706432844,0.0036945736747391496
250,85,25,120,5000,0.003258408592210897,0.0031743038733621004,0.003386520402641616
250,85,25,120,10000,0.003094448045994807,0.003039383667372706,0.003177699627709022
250,85,35,30,0,0.004390191728103946,0.0038991524818222773,0.005123971751732813
250,85,35,30,5000,0.0037336284645870473,0.003447174268520393,0.004153745264486778
250,85,35,30,10000,0.0033216332094532348,0.0031635276637527183,0.003517476646657615
250,85,35,60,0,0.003876258258139715,0.0036137584009189663,0.004348738902019909
250,85,35,60,5000,0.0034396812730946736,0.0032802298469411934,0.003720494361230603
250,85,35,60,10000,0.0031455169008711968,0.003056076669523552,0.003296306355437258
250,85,35,90,0,0.0036238968283940597,0.0034577434319718043,0.003893030689358397
250,85,35,90,5000,0.003296093558950913,0.0031935140896249266,0.00346223743038685
250,85,35,90,10000,0.0030698988823136303,0.003011445727810883,0.003164009399353906
250,85,35,120,0,0.003451585461535312,0.003341390817775145,0.0036144461328628374
250,85,35,120,5000,0.0031860959436235694,0.003118312073079282,0.0032866441524865234
250,85,35,120,10000,0.002996979753444421,0.002960413872166389,0.00305094112396926
250,100,5,30,0,0.005450844476879875,0.004418528204797466,0.007149052623443898
250,100,5,30,5000,0.004791471695921378,0.004047519881421066,0.006012668506368655
250,100,5,30,10000,0.004413411263696142,0.003807961871700765,0.005332638558542588
250,100,5,60,0,0.004372887702366222,0.0038852791831284947,0.0053369307126221515
250,100,5,60,5000,0.004046057399046048,0.0036626439034630007,0.004792068004119234
250,100,5,60,10000,0.0038329904121375867,0.003511493269696976,0.004455939723781847
250,100,5,90,0,0.0038717743842468693,0.003610746140135696,0.0043488104306807504
250,100,5,90,5000,0.003673969856335575,0.0034565809036281115,0.0040701746169829415
